IDWD Research and Analysis,,,,,,,,,,
,,,,,,,,,,
Unemployment Insurance (UI) Claims,,,,,,,,,,
,,,,,,,,,,
Geography,State Fips,County Fips,Year,Month,Month Code,week,Initial Claims,Disclosure Code,Pct. Change from Same,Disclosure Code
,,,,,,,,,Week Last Year,
"Noble County, IN",18,113,2019,April,4,17,20,,100.00%,
"Noble County, IN",18,113,2019,May,5,18,13,,30.00%,
"Noble County, IN",18,113,2019,May,5,19,19,,18.80%,
"Noble County, IN",18,113,2019,May,5,20,11,,-21.40%,
"Noble County, IN",18,113,2019,May,5,21,11,,-15.40%,
"Noble County, IN",18,113,2019,June,6,22,29,,100.00%,
"Noble County, IN",18,113,2019,June,6,23,55,,292.90%,
"Noble County, IN",18,113,2019,June,6,24,13,,-13.30%,
"Noble County, IN",18,113,2019,June,6,25,12,,-25.00%,
"Noble County, IN",18,113,2019,June,6,26,20,,-4.80%,
"Noble County, IN",18,113,2019,July,7,27,15,,-48.30%,
"Noble County, IN",18,113,2019,July,7,28,42,,110.00%,
"Noble County, IN",18,113,2019,July,7,29,40,,185.70%,
"Noble County, IN",18,113,2019,July,7,30,20,,66.70%,
"Noble County, IN",18,113,2019,August,8,31,20,,100.00%,
"Noble County, IN",18,113,2019,August,8,32,12,,-29.40%,
"Noble County, IN",18,113,2019,August,8,33,17,,13.30%,
"Noble County, IN",18,113,2019,August,8,34,18,,100.00%,
"Noble County, IN",18,113,2019,August,8,35,10,,100.00%,
"Noble County, IN",18,113,2019,September,9,36,24,,140.00%,
"Noble County, IN",18,113,2019,September,9,37,17,,21.40%,
"Noble County, IN",18,113,2019,September,9,38,22,,69.20%,
"Noble County, IN",18,113,2019,September,9,39,22,,57.10%,
"Noble County, IN",18,113,2019,October,10,40,22,,120.00%,
"Noble County, IN",18,113,2019,October,10,41,16,,6.70%,
"Noble County, IN",18,113,2019,October,10,42,23,,100.00%,
"Noble County, IN",18,113,2019,October,10,43,18,,-18.20%,
"Noble County, IN",18,113,2019,November,11,44,19,,-86.00%,
"Noble County, IN",18,113,2019,November,11,45,28,,-31.70%,
"Noble County, IN",18,113,2019,November,11,46,17,,-15.00%,
"Noble County, IN",18,113,2019,November,11,47,23,,-41.00%,
"Noble County, IN",18,113,2019,November,11,48,32,,-22.00%,
"Noble County, IN",18,113,2019,December,12,49,58,,141.70%,
"Noble County, IN",18,113,2019,December,12,50,29,,16.00%,
"Noble County, IN",18,113,2019,December,12,51,33,,-31.30%,
"Noble County, IN",18,113,2019,December,12,52,36,,,
"Ohio County, IN",18,115,2019,January,1,1,,(D),,(D)
"Ohio County, IN",18,115,2019,January,1,2,,(D),,(D)
"Ohio County, IN",18,115,2019,January,1,3,,(D),,
"Ohio County, IN",18,115,2019,January,1,4,,(D),,(D)
"Ohio County, IN",18,115,2019,February,2,5,,(D),,(D)
"Ohio County, IN",18,115,2019,February,2,6,,(D),,(D)
"Ohio County, IN",18,115,2019,February,2,7,,(D),,(D)
"Ohio County, IN",18,115,2019,February,2,8,,(D),,
"Ohio County, IN",18,115,2019,March,3,9,,(D),,(D)
"Ohio County, IN",18,115,2019,March,3,10,,(D),,
"Ohio County, IN",18,115,2019,March,3,11,,(D),,(D)
"Ohio County, IN",18,115,2019,March,3,12,,(D),,(D)
"Ohio County, IN",18,115,2019,April,4,14,,(D),,(D)
"Ohio County, IN",18,115,2019,April,4,15,,(D),,(D)
"Ohio County, IN",18,115,2019,April,4,16,,(D),,(D)
"Ohio County, IN",18,115,2019,April,4,17,,(D),,(D)
"Ohio County, IN",18,115,2019,May,5,20,,(D),,(D)
"Ohio County, IN",18,115,2019,June,6,23,,(D),,(D)
"Ohio County, IN",18,115,2019,June,6,25,,(D),,(D)
"Ohio County, IN",18,115,2019,June,6,26,,(D),,(D)
"Ohio County, IN",18,115,2019,July,7,27,,(D),,
"Ohio County, IN",18,115,2019,July,7,29,,(D),,(D)
"Ohio County, IN",18,115,2019,August,8,32,,(D),,(D)
"Ohio County, IN",18,115,2019,August,8,35,,(D),,
"Ohio County, IN",18,115,2019,September,9,36,,(D),,
"Ohio County, IN",18,115,2019,September,9,37,,(D),,(D)
"Ohio County, IN",18,115,2019,September,9,38,,(D),,(D)
"Ohio County, IN",18,115,2019,October,10,40,,(D),,(D)
"Ohio County, IN",18,115,2019,October,10,43,,(D),,(D)
"Ohio County, IN",18,115,2019,November,11,45,,(D),,(D)
"Ohio County, IN",18,115,2019,November,11,46,,(D),,
"Ohio County, IN",18,115,2019,November,11,47,,(D),,(D)
"Ohio County, IN",18,115,2019,November,11,48,,(D),,(D)
"Ohio County, IN",18,115,2019,December,12,50,,(D),,(D)
"Ohio County, IN",18,115,2019,December,12,51,,(D),,(D)
"Orange County, IN",18,117,2019,January,1,1,10,,-70.60%,
"Orange County, IN",18,117,2019,January,1,2,21,,-4.50%,
"Orange County, IN",18,117,2019,January,1,3,16,,-20.00%,
"Orange County, IN",18,117,2019,January,1,4,19,,100.00%,
"Orange County, IN",18,117,2019,February,2,5,11,,-8.30%,
"Orange County, IN",18,117,2019,February,2,6,,(D),,(D)
"Orange County, IN",18,117,2019,February,2,7,,(D),,(D)
"Orange County, IN",18,117,2019,February,2,8,,(D),,(D)
"Orange County, IN",18,117,2019,March,3,9,,(D),,(D)
"Orange County, IN",18,117,2019,March,3,10,,(D),,(D)
"Orange County, IN",18,117,2019,March,3,11,,(D),,(D)
"Orange County, IN",18,117,2019,March,3,12,,(D),,(D)
"Orange County, IN",18,117,2019,March,3,13,,(D),,(D)
"Orange County, IN",18,117,2019,April,4,14,,(D),,(D)
"Orange County, IN",18,117,2019,April,4,15,,(D),,(D)
"Orange County, IN",18,117,2019,April,4,16,,(D),,(D)
"Orange County, IN",18,117,2019,April,4,17,11,,,
"Orange County, IN",18,117,2019,May,5,18,,(D),,(D)
"Orange County, IN",18,117,2019,May,5,19,,(D),,(D)
"Orange County, IN",18,117,2019,May,5,20,,(D),,(D)
"Orange County, IN",18,117,2019,May,5,21,,(D),,(D)
"Orange County, IN",18,117,2019,June,6,22,,(D),,(D)
"Orange County, IN",18,117,2019,June,6,23,,(D),,(D)
"Orange County, IN",18,117,2019,June,6,24,,(D),,(D)
"Orange County, IN",18,117,2019,June,6,25,,(D),,(D)
"Orange County, IN",18,117,2019,June,6,26,,(D),,(D)
"Orange County, IN",18,117,2019,July,7,27,,(D),,(D)
"Orange County, IN",18,117,2019,July,7,28,,(D),,(D)
"Orange County, IN",18,117,2019,July,7,29,,(D),,(D)
"Orange County, IN",18,117,2019,July,7,30,,(D),,(D)
"Orange County, IN",18,117,2019,August,8,31,,(D),,
"Orange County, IN",18,117,2019,August,8,32,,(D),,(D)
"Orange County, IN",18,117,2019,August,8,33,,(D),,(D)
"Orange County, IN",18,117,2019,August,8,34,,(D),,(D)
"Orange County, IN",18,117,2019,August,8,35,,(D),,(D)
"Orange County, IN",18,117,2019,September,9,36,,(D),,(D)
"Orange County, IN",18,117,2019,September,9,37,,(D),,(D)
"Orange County, IN",18,117,2019,September,9,38,,(D),,(D)
"Orange County, IN",18,117,2019,September,9,39,,(D),,(D)
"Orange County, IN",18,117,2019,October,10,40,,(D),,(D)
"Orange County, IN",18,117,2019,October,10,41,10,,100.00%,
"Orange County, IN",18,117,2019,October,10,42,,(D),,(D)
"Orange County, IN",18,117,2019,October,10,43,,(D),,(D)
"Orange County, IN",18,117,2019,November,11,44,,(D),,(D)
"Orange County, IN",18,117,2019,November,11,45,10,,100.00%,
"Orange County, IN",18,117,2019,November,11,46,,(D),,(D)
"Orange County, IN",18,117,2019,November,11,47,,(D),,(D)
"Orange County, IN",18,117,2019,November,11,48,10,,-28.60%,
"Orange County, IN",18,117,2019,December,12,49,,(D),,(D)
"Orange County, IN",18,117,2019,December,12,50,,(D),,(D)
"Orange County, IN",18,117,2019,December,12,51,,(D),,(D)
"Orange County, IN",18,117,2019,December,12,52,19,,58.30%,
"Owen County, IN",18,119,2019,January,1,1,31,,-11.40%,
"Owen County, IN",18,119,2019,January,1,2,16,,-27.30%,
"Owen County, IN",18,119,2019,January,1,3,15,,,
"Owen County, IN",18,119,2019,January,1,4,16,,,
"Owen County, IN",18,119,2019,February,2,5,13,,30.00%,
"Owen County, IN",18,119,2019,February,2,6,16,,-5.90%,
"Owen County, IN",18,119,2019,February,2,7,11,,10.00%,
"Owen County, IN",18,119,2019,February,2,8,,(D),,(D)
"Owen County, IN",18,119,2019,March,3,9,16,,100.00%,
"Owen County, IN",18,119,2019,March,3,10,10,,100.00%,
"Owen County, IN",18,119,2019,March,3,11,,(D),,(D)
"Owen County, IN",18,119,2019,March,3,12,,(D),,(D)
"Owen County, IN",18,119,2019,March,3,13,,(D),,(D)
"Owen County, IN",18,119,2019,April,4,14,,(D),,(D)
"Owen County, IN",18,119,2019,April,4,15,,(D),,(D)
"Owen County, IN",18,119,2019,April,4,16,,(D),,(D)
"Owen County, IN",18,119,2019,April,4,17,,(D),,(D)
"Owen County, IN",18,119,2019,May,5,18,,(D),,(D)
"Owen County, IN",18,119,2019,May,5,19,,(D),,(D)
"Owen County, IN",18,119,2019,May,5,20,,(D),,(D)
"Owen County, IN",18,119,2019,May,5,21,,(D),,(D)
"Owen County, IN",18,119,2019,June,6,22,,(D),,(D)
"Owen County, IN",18,119,2019,June,6,23,,(D),,(D)
"Owen County, IN",18,119,2019,June,6,24,,(D),,(D)
"Owen County, IN",18,119,2019,June,6,25,,(D),,(D)
"Owen County, IN",18,119,2019,June,6,26,,(D),,(D)
"Owen County, IN",18,119,2019,July,7,27,,(D),,(D)
"Owen County, IN",18,119,2019,July,7,28,,(D),,(D)
"Owen County, IN",18,119,2019,July,7,29,,(D),,(D)
"Owen County, IN",18,119,2019,July,7,30,,(D),,(D)
"Owen County, IN",18,119,2019,August,8,31,,(D),,(D)
"Owen County, IN",18,119,2019,August,8,32,11,,100.00%,
"Owen County, IN",18,119,2019,August,8,33,,(D),,(D)
"Owen County, IN",18,119,2019,August,8,34,,(D),,(D)
"Owen County, IN",18,119,2019,August,8,35,,(D),,(D)
"Owen County, IN",18,119,2019,September,9,36,,(D),,(D)
"Owen County, IN",18,119,2019,September,9,37,,(D),,(D)
"Owen County, IN",18,119,2019,September,9,38,,(D),,(D)
"Owen County, IN",18,119,2019,September,9,39,,(D),,(D)
"Owen County, IN",18,119,2019,October,10,40,10,,,
"Owen County, IN",18,119,2019,October,10,41,,(D),,(D)
"Owen County, IN",18,119,2019,October,10,42,,(D),,(D)
"Owen County, IN",18,119,2019,October,10,43,,(D),,(D)
"Owen County, IN",18,119,2019,November,11,44,,(D),,(D)
"Owen County, IN",18,119,2019,November,11,45,,(D),,(D)
"Owen County, IN",18,119,2019,November,11,46,,(D),,(D)
"Owen County, IN",18,119,2019,November,11,47,11,,100.00%,
"Owen County, IN",18,119,2019,November,11,48,,(D),,(D)
"Owen County, IN",18,119,2019,December,12,49,,(D),,(D)
"Owen County, IN",18,119,2019,December,12,50,16,,-42.90%,
"Owen County, IN",18,119,2019,December,12,51,24,,26.30%,
"Owen County, IN",18,119,2019,December,12,52,18,,38.50%,
"Parke County, IN",18,121,2019,January,1,1,24,,84.60%,
"Parke County, IN",18,121,2019,January,1,2,23,,27.80%,
"Parke County, IN",18,121,2019,January,1,3,12,,-7.70%,
"Parke County, IN",18,121,2019,January,1,4,13,,100.00%,
"Parke County, IN",18,121,2019,February,2,5,,(D),,(D)
"Parke County, IN",18,121,2019,February,2,6,10,,,
"Parke County, IN",18,121,2019,February,2,7,,(D),,(D)
"Parke County, IN",18,121,2019,February,2,8,,(D),,(D)
"Parke County, IN",18,121,2019,March,3,9,12,,100.00%,
"Parke County, IN",18,121,2019,March,3,10,,(D),,(D)
"Parke County, IN",18,121,2019,March,3,11,,(D),,(D)
"Parke County, IN",18,121,2019,March,3,12,,(D),,(D)
"Parke County, IN",18,121,2019,March,3,13,,(D),,(D)
"Parke County, IN",18,121,2019,April,4,14,,(D),,(D)
"Parke County, IN",18,121,2019,April,4,15,,(D),,(D)
"Parke County, IN",18,121,2019,April,4,16,,(D),,(D)
"Parke County, IN",18,121,2019,April,4,17,,(D),,(D)
"Parke County, IN",18,121,2019,May,5,18,,(D),,(D)
"Parke County, IN",18,121,2019,May,5,19,,(D),,(D)
"Parke County, IN",18,121,2019,May,5,20,,(D),,(D)
"Parke County, IN",18,121,2019,May,5,21,,(D),,(D)
"Parke County, IN",18,121,2019,June,6,22,,(D),,(D)
"Parke County, IN",18,121,2019,June,6,23,,(D),,(D)
"Parke County, IN",18,121,2019,June,6,24,,(D),,(D)
"Parke County, IN",18,121,2019,June,6,25,,(D),,(D)
"Parke County, IN",18,121,2019,June,6,26,14,,100.00%,
"Parke County, IN",18,121,2019,July,7,27,,(D),,(D)
"Parke County, IN",18,121,2019,July,7,28,12,,100.00%,
"Parke County, IN",18,121,2019,July,7,30,,(D),,(D)
"Parke County, IN",18,121,2019,August,8,31,,(D),,(D)
"Parke County, IN",18,121,2019,August,8,32,14,,100.00%,
"Parke County, IN",18,121,2019,August,8,33,,(D),,(D)
"Parke County, IN",18,121,2019,August,8,34,,(D),,(D)
"Parke County, IN",18,121,2019,August,8,35,,(D),,(D)
"Parke County, IN",18,121,2019,September,9,36,,(D),,(D)
"Parke County, IN",18,121,2019,September,9,37,,(D),,(D)
"Parke County, IN",18,121,2019,September,9,38,,(D),,(D)
"Parke County, IN",18,121,2019,September,9,39,,(D),,(D)
"Parke County, IN",18,121,2019,October,10,40,,(D),,(D)
"Parke County, IN",18,121,2019,October,10,41,,(D),,(D)
"Parke County, IN",18,121,2019,October,10,42,,(D),,(D)
"Parke County, IN",18,121,2019,October,10,43,,(D),,(D)
"Parke County, IN",18,121,2019,November,11,44,,(D),,(D)
"Parke County, IN",18,121,2019,November,11,45,,(D),,(D)
"Parke County, IN",18,121,2019,November,11,46,,(D),,(D)
"Parke County, IN",18,121,2019,November,11,47,,(D),,(D)
"Parke County, IN",18,121,2019,November,11,48,,(D),,(D)
"Parke County, IN",18,121,2019,December,12,49,12,,100.00%,
"Parke County, IN",18,121,2019,December,12,50,,(D),,(D)
"Parke County, IN",18,121,2019,December,12,51,,(D),,(D)
"Parke County, IN",18,121,2019,December,12,52,12,,100.00%,
"Perry County, IN",18,123,2019,January,1,1,20,,25.00%,
"Perry County, IN",18,123,2019,January,1,2,18,,38.50%,
"Perry County, IN",18,123,2019,January,1,3,,(D),,(D)
"Perry County, IN",18,123,2019,January,1,4,15,,7.10%,
"Perry County, IN",18,123,2019,February,2,5,11,,-8.30%,
"Perry County, IN",18,123,2019,February,2,6,,(D),,(D)
"Perry County, IN",18,123,2019,February,2,7,,(D),,(D)
"Perry County, IN",18,123,2019,February,2,8,,(D),,(D)
"Perry County, IN",18,123,2019,March,3,9,,(D),,(D)
"Perry County, IN",18,123,2019,March,3,10,,(D),,(D)
"Perry County, IN",18,123,2019,March,3,11,,(D),,(D)
"Perry County, IN",18,123,2019,March,3,12,,(D),,(D)
"Perry County, IN",18,123,2019,March,3,13,,(D),,(D)
"Perry County, IN",18,123,2019,April,4,14,,(D),,(D)
"Perry County, IN",18,123,2019,April,4,15,14,,100.00%,
"Perry County, IN",18,123,2019,April,4,16,,(D),,(D)
"Perry County, IN",18,123,2019,April,4,17,,(D),,(D)
"Perry County, IN",18,123,2019,May,5,18,,(D),,(D)
"Perry County, IN",18,123,2019,May,5,19,,(D),,(D)
"Perry County, IN",18,123,2019,May,5,20,14,,40.00%,
"Perry County, IN",18,123,2019,May,5,21,,(D),,(D)
"Perry County, IN",18,123,2019,June,6,22,,(D),,(D)
"Perry County, IN",18,123,2019,June,6,23,,(D),,(D)
"Perry County, IN",18,123,2019,June,6,24,,(D),,(D)
"Perry County, IN",18,123,2019,June,6,25,14,,100.00%,
"Perry County, IN",18,123,2019,June,6,26,,(D),,(D)
"Perry County, IN",18,123,2019,July,7,27,,(D),,(D)
"Perry County, IN",18,123,2019,July,7,28,16,,100.00%,
"Perry County, IN",18,123,2019,July,7,29,,(D),,(D)
"Perry County, IN",18,123,2019,July,7,30,,(D),,(D)
"Perry County, IN",18,123,2019,August,8,31,,(D),,(D)
"Perry County, IN",18,123,2019,August,8,32,,(D),,(D)
"Perry County, IN",18,123,2019,August,8,33,,(D),,(D)
"Perry County, IN",18,123,2019,August,8,34,,(D),,(D)
"Perry County, IN",18,123,2019,August,8,35,10,,100.00%,
"Perry County, IN",18,123,2019,September,9,36,12,,100.00%,
"Perry County, IN",18,123,2019,September,9,37,,(D),,(D)
"Perry County, IN",18,123,2019,September,9,38,,(D),,(D)
"Perry County, IN",18,123,2019,September,9,39,,(D),,(D)
"Perry County, IN",18,123,2019,October,10,40,,(D),,(D)
"Perry County, IN",18,123,2019,October,10,41,17,,54.50%,
"Perry County, IN",18,123,2019,October,10,42,,(D),,(D)
"Perry County, IN",18,123,2019,October,10,43,,(D),,(D)
"Perry County, IN",18,123,2019,November,11,44,,(D),,(D)
"Perry County, IN",18,123,2019,November,11,45,,(D),,(D)
"Perry County, IN",18,123,2019,November,11,46,,(D),,(D)
"Perry County, IN",18,123,2019,November,11,47,12,,20.00%,
"Perry County, IN",18,123,2019,November,11,48,11,,-8.30%,
"Perry County, IN",18,123,2019,December,12,49,11,,10.00%,
"Perry County, IN",18,123,2019,December,12,50,,(D),,(D)
"Perry County, IN",18,123,2019,December,12,51,11,,-21.40%,
"Perry County, IN",18,123,2019,December,12,52,10,,-33.30%,
"Pike County, IN",18,125,2019,January,1,1,11,,-26.70%,
"Pike County, IN",18,125,2019,January,1,2,11,,-21.40%,
"Pike County, IN",18,125,2019,January,1,3,12,,100.00%,
"Pike County, IN",18,125,2019,January,1,4,,(D),,(D)
"Pike County, IN",18,125,2019,February,2,5,,(D),,(D)
"Pike County, IN",18,125,2019,February,2,6,,(D),,(D)
"Pike County, IN",18,125,2019,February,2,7,,(D),,(D)
"Pike County, IN",18,125,2019,February,2,8,,(D),,(D)
"Pike County, IN",18,125,2019,March,3,9,,(D),,(D)
"Pike County, IN",18,125,2019,March,3,10,,(D),,(D)
"Pike County, IN",18,125,2019,March,3,11,11,,100.00%,
"Pike County, IN",18,125,2019,March,3,12,,(D),,(D)
"Pike County, IN",18,125,2019,March,3,13,,(D),,(D)
"Pike County, IN",18,125,2019,April,4,14,,(D),,(D)
"Pike County, IN",18,125,2019,April,4,16,,(D),,(D)
"Pike County, IN",18,125,2019,April,4,17,,(D),,(D)
"Pike County, IN",18,125,2019,May,5,18,,(D),,(D)
"Pike County, IN",18,125,2019,May,5,19,,(D),,(D)
"Pike County, IN",18,125,2019,May,5,20,,(D),,(D)
"Pike County, IN",18,125,2019,May,5,21,,(D),,(D)
"Pike County, IN",18,125,2019,June,6,22,,(D),,(D)
"Pike County, IN",18,125,2019,June,6,23,10,,100.00%,
"Pike County, IN",18,125,2019,June,6,24,,(D),,(D)
"Pike County, IN",18,125,2019,June,6,25,,(D),,(D)
"Pike County, IN",18,125,2019,June,6,26,,(D),,(D)
"Pike County, IN",18,125,2019,July,7,27,,(D),,(D)
"Pike County, IN",18,125,2019,July,7,28,,(D),,(D)
"Pike County, IN",18,125,2019,July,7,29,,(D),,(D)
"Pike County, IN",18,125,2019,July,7,30,,(D),,(D)
"Pike County, IN",18,125,2019,August,8,31,,(D),,(D)
"Pike County, IN",18,125,2019,August,8,32,,(D),,(D)
"Pike County, IN",18,125,2019,August,8,33,,(D),,(D)
"Pike County, IN",18,125,2019,August,8,34,,(D),,(D)
"Pike County, IN",18,125,2019,August,8,35,,(D),,(D)
"Pike County, IN",18,125,2019,September,9,36,,(D),,(D)
"Pike County, IN",18,125,2019,September,9,37,,(D),,(D)
"Pike County, IN",18,125,2019,September,9,38,,(D),,(D)
"Pike County, IN",18,125,2019,September,9,39,,(D),,(D)
"Pike County, IN",18,125,2019,October,10,40,,(D),,(D)
"Pike County, IN",18,125,2019,October,10,41,,(D),,(D)
"Pike County, IN",18,125,2019,October,10,42,,(D),,(D)
"Pike County, IN",18,125,2019,October,10,43,,(D),,(D)
"Pike County, IN",18,125,2019,November,11,44,,(D),,(D)
"Pike County, IN",18,125,2019,November,11,45,11,,100.00%,
"Pike County, IN",18,125,2019,November,11,46,,(D),,(D)
"Pike County, IN",18,125,2019,November,11,47,,(D),,(D)
"Pike County, IN",18,125,2019,November,11,48,,(D),,(D)
"Pike County, IN",18,125,2019,December,12,49,10,,100.00%,
"Pike County, IN",18,125,2019,December,12,50,,(D),,(D)
"Pike County, IN",18,125,2019,December,12,51,,(D),,(D)
"Pike County, IN",18,125,2019,December,12,52,,(D),,(D)
"Porter County, IN",18,127,2019,January,1,1,133,,-36.40%,
"Porter County, IN",18,127,2019,January,1,2,135,,-22.00%,
"Porter County, IN",18,127,2019,January,1,3,129,,46.60%,
"Porter County, IN",18,127,2019,January,1,4,101,,,
"Porter County, IN",18,127,2019,February,2,5,103,,32.10%,
"Porter County, IN",18,127,2019,February,2,6,118,,9.30%,
"Porter County, IN",18,127,2019,February,2,7,60,,-32.60%,
"Porter County, IN",18,127,2019,February,2,8,58,,-25.60%,
"Porter County, IN",18,127,2019,March,3,9,81,,5.20%,
"Porter County, IN",18,127,2019,March,3,10,108,,36.70%,
"Porter County, IN",18,127,2019,March,3,11,53,,-11.70%,
"Porter County, IN",18,127,2019,March,3,12,50,,-36.70%,
"Porter County, IN",18,127,2019,March,3,13,42,,-46.20%,
"Porter County, IN",18,127,2019,April,4,14,59,,-11.90%,
"Porter County, IN",18,127,2019,April,4,15,57,,-1.70%,
"Porter County, IN",18,127,2019,April,4,16,62,,12.70%,
"Porter County, IN",18,127,2019,April,4,17,65,,4.80%,
"Porter County, IN",18,127,2019,May,5,18,49,,-10.90%,
"Porter County, IN",18,127,2019,May,5,19,57,,14.00%,
"Porter County, IN",18,127,2019,May,5,20,56,,3.70%,
"Porter County, IN",18,127,2019,May,5,21,42,,-35.40%,
"Porter County, IN",18,127,2019,June,6,22,61,,10.90%,
"Porter County, IN",18,127,2019,June,6,23,81,,28.60%,
"Porter County, IN",18,127,2019,June,6,24,71,,47.90%,
"Porter County, IN",18,127,2019,June,6,25,52,,2.00%,
"Porter County, IN",18,127,2019,June,6,26,55,,1.90%,
"Porter County, IN",18,127,2019,July,7,27,62,,17.00%,
"Porter County, IN",18,127,2019,July,7,28,77,,16.70%,
"Porter County, IN",18,127,2019,July,7,29,67,,71.80%,
"Porter County, IN",18,127,2019,July,7,30,67,,19.60%,
"Porter County, IN",18,127,2019,August,8,31,63,,14.50%,
"Porter County, IN",18,127,2019,August,8,32,62,,1.60%,
"Porter County, IN",18,127,2019,August,8,33,67,,21.80%,
"Porter County, IN",18,127,2019,August,8,34,70,,20.70%,
"Porter County, IN",18,127,2019,August,8,35,64,,4.90%,
"Porter County, IN",18,127,2019,September,9,36,51,,13.30%,
"Porter County, IN",18,127,2019,September,9,37,50,,-19.40%,
"Porter County, IN",18,127,2019,September,9,38,42,,-16.00%,
"Porter County, IN",18,127,2019,September,9,39,51,,54.50%,
"Porter County, IN",18,127,2019,October,10,40,43,,22.90%,
"Porter County, IN",18,127,2019,October,10,41,52,,26.80%,
"Porter County, IN",18,127,2019,October,10,42,53,,82.80%,
"Porter County, IN",18,127,2019,October,10,43,50,,2.00%,
"Porter County, IN",18,127,2019,November,11,44,54,,10.20%,
"Porter County, IN",18,127,2019,November,11,45,76,,13.40%,
"Porter County, IN",18,127,2019,November,11,46,111,,48.00%,
"Porter County, IN",18,127,2019,November,11,47,100,,5.30%,
"Porter County, IN",18,127,2019,November,11,48,70,,-45.30%,
"Porter County, IN",18,127,2019,December,12,49,119,,26.60%,
"Porter County, IN",18,127,2019,December,12,50,98,,-20.30%,
"Porter County, IN",18,127,2019,December,12,51,128,,,
"Porter County, IN",18,127,2019,December,12,52,124,,26.50%,
"Posey County, IN",18,129,2019,January,1,1,17,,21.40%,
"Posey County, IN",18,129,2019,January,1,2,,(D),,(D)
"Posey County, IN",18,129,2019,January,1,3,,(D),,(D)
"Posey County, IN",18,129,2019,January,1,4,13,,18.20%,
"Posey County, IN",18,129,2019,February,2,5,,(D),,(D)
"Posey County, IN",18,129,2019,February,2,6,14,,100.00%,
"Posey County, IN",18,129,2019,February,2,7,,(D),,(D)
"Posey County, IN",18,129,2019,February,2,8,,(D),,(D)
"Posey County, IN",18,129,2019,March,3,9,,(D),,(D)
"Posey County, IN",18,129,2019,March,3,10,,(D),,(D)
"Posey County, IN",18,129,2019,March,3,11,,(D),,(D)
"Posey County, IN",18,129,2019,March,3,12,,(D),,(D)
"Posey County, IN",18,129,2019,March,3,13,,(D),,(D)
"Posey County, IN",18,129,2019,April,4,14,11,,100.00%,
"Posey County, IN",18,129,2019,April,4,15,,(D),,(D)
"Posey County, IN",18,129,2019,April,4,16,,(D),,(D)
"Posey County, IN",18,129,2019,April,4,17,,(D),,(D)
"Posey County, IN",18,129,2019,May,5,18,,(D),,(D)
"Posey County, IN",18,129,2019,May,5,19,,(D),,(D)
"Posey County, IN",18,129,2019,May,5,20,,(D),,(D)
"Posey County, IN",18,129,2019,May,5,21,,(D),,(D)
"Posey County, IN",18,129,2019,June,6,22,,(D),,(D)
"Posey County, IN",18,129,2019,June,6,23,,(D),,(D)
"Posey County, IN",18,129,2019,June,6,24,13,,100.00%,
"Posey County, IN",18,129,2019,June,6,25,,(D),,(D)
"Posey County, IN",18,129,2019,June,6,26,,(D),,(D)
"Posey County, IN",18,129,2019,July,7,27,,(D),,(D)
"Posey County, IN",18,129,2019,July,7,28,,(D),,(D)
"Posey County, IN",18,129,2019,July,7,29,13,,100.00%,
"Posey County, IN",18,129,2019,July,7,30,,(D),,(D)
"Posey County, IN",18,129,2019,August,8,31,,(D),,(D)
"Posey County, IN",18,129,2019,August,8,32,,(D),,(D)
"Posey County, IN",18,129,2019,August,8,33,,(D),,(D)
"Posey County, IN",18,129,2019,August,8,34,,(D),,(D)
"Posey County, IN",18,129,2019,August,8,35,,(D),,(D)
"Posey County, IN",18,129,2019,September,9,36,,(D),,(D)
"Posey County, IN",18,129,2019,September,9,37,,(D),,(D)
"Posey County, IN",18,129,2019,September,9,38,,(D),,(D)
"Posey County, IN",18,129,2019,September,9,39,,(D),,(D)
"Posey County, IN",18,129,2019,October,10,40,,(D),,(D)
"Posey County, IN",18,129,2019,October,10,41,,(D),,(D)
"Posey County, IN",18,129,2019,October,10,42,,(D),,(D)
"Posey County, IN",18,129,2019,October,10,43,,(D),,(D)
"Posey County, IN",18,129,2019,November,11,44,,(D),,(D)
"Posey County, IN",18,129,2019,November,11,45,,(D),,(D)
"Posey County, IN",18,129,2019,November,11,46,,(D),,(D)
"Posey County, IN",18,129,2019,November,11,47,10,,100.00%,
"Posey County, IN",18,129,2019,November,11,48,,(D),,(D)
"Posey County, IN",18,129,2019,December,12,49,,(D),,(D)
"Posey County, IN",18,129,2019,December,12,50,,(D),,(D)
"Posey County, IN",18,129,2019,December,12,51,,(D),,(D)
"Posey County, IN",18,129,2019,December,12,52,,(D),,(D)
"Pulaski County, IN",18,131,2019,January,1,1,,(D),,(D)
"Pulaski County, IN",18,131,2019,January,1,2,10,,-28.60%,
"Pulaski County, IN",18,131,2019,January,1,3,12,,100.00%,
"Pulaski County, IN",18,131,2019,January,1,4,,(D),,(D)
"Pulaski County, IN",18,131,2019,February,2,5,12,,100.00%,
"Pulaski County, IN",18,131,2019,February,2,6,,(D),,(D)
"Pulaski County, IN",18,131,2019,February,2,7,,(D),,(D)
"Pulaski County, IN",18,131,2019,February,2,8,,(D),,(D)
"Pulaski County, IN",18,131,2019,March,3,9,,(D),,(D)
"Pulaski County, IN",18,131,2019,March,3,10,,(D),,(D)
"Pulaski County, IN",18,131,2019,March,3,11,,(D),,(D)
"Pulaski County, IN",18,131,2019,March,3,12,,(D),,(D)
